"","X","commonname","time","latitude","longitude","region_name","island","site","reef_zone","depth_bin","sitevisitid","date_","obs_year","diver","rep","method","photographer","training_yn","depth","survey_radius_m","hard_coral","soft_coral","ma","cca","ta","sand","tunicate","zoanthid","corallimorph","clam","cyano","sponge","other","other_type","habitat_code","habitat_type","current_strength","visibility","substrate_height_0","substrate_height_20","substrate_height_50","substrate_height_100","substrate_height_150","max_height","urchin_dacor","boring_urchin_dacor","roundid","missionid","min_depth","max_depth","objectid","replicateid","species","taxonname","commonfamilyall","family","scientific_name","trophic","count"
"123042",123042,"Yellow tang","2019-07-19T00:00:00Z",19.387355,-155.904909,"Main Hawaiian Islands","Hawaii","HAW-3718","Forereef","Mid",13059,"2019-07-19T00:00:00Z",2019,"KSM","A","nSPC",0,0,13,7.5,3,NA,0,1,NA,20,NA,NA,NA,NA,NA,NA,76,NA,"AGR","Aggregate Reef","Slight",26,70,10,10,10,0,1,"R","R",134,"SE1902_MHI_LEG2",13,13,2449945,1845967871,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123043",123043,"Yellow tang","2019-07-19T00:00:00Z",19.387355,-155.904909,"Main Hawaiian Islands","Hawaii","HAW-3718","Forereef","Mid",13059,"2019-07-19T00:00:00Z",2019,"TLK","A","nSPC",-1,0,13,7.5,2,NA,3,0,NA,3,NA,NA,NA,NA,NA,NA,92,NA,"AGR","Aggregate Reef","Slight",26,59,20,10,10,1,1.7,"O","R",134,"SE1902_MHI_LEG2",13.1,13.1,2449557,1845967860,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123044",123044,"Yellow tang","2019-07-19T00:00:00Z",19.387355,-155.904909,"Main Hawaiian Islands","Hawaii","HAW-3718","Forereef","Mid",13059,"2019-07-19T00:00:00Z",2019,"TLK","A","nSPC",-1,0,13,7.5,2,NA,3,0,NA,3,NA,NA,NA,NA,NA,NA,92,NA,"AGR","Aggregate Reef","Slight",26,59,20,10,10,1,1.7,"O","R",134,"SE1902_MHI_LEG2",13.1,13.1,2449558,1845967860,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123045",123045,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"AEG","A","nSPC",0,0,13,7.5,4,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,93,NA,"ROB","Rock/Boulder","Slight",30,50,10,10,15,15,1.8,"A","O",134,"SE1902_MHI_LEG2",12.7,14.2,2438732,1845967875,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123046",123046,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"AEG","A","nSPC",0,0,13,7.5,4,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,93,NA,"ROB","Rock/Boulder","Slight",30,50,10,10,15,15,1.8,"A","O",134,"SE1902_MHI_LEG2",12.7,14.2,2450009,1845967875,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123047",123047,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"AEG","A","nSPC",0,0,13,7.5,4,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,93,NA,"ROB","Rock/Boulder","Slight",30,50,10,10,15,15,1.8,"A","O",134,"SE1902_MHI_LEG2",12.7,14.2,2453467,1845967875,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123048",123048,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"AEG","A","nSPC",0,0,13,7.5,4,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,93,NA,"ROB","Rock/Boulder","Slight",30,50,10,10,15,15,1.8,"A","O",134,"SE1902_MHI_LEG2",12.7,14.2,2453468,1845967875,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123049",123049,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"TCW","A","nSPC",-1,0,14,7.5,3,NA,1,4,NA,0,NA,NA,NA,NA,NA,NA,92,NA,"ROB","Rock/Boulder","Slight",30,30,30,20,18,2,2.2,"C","O",134,"SE1902_MHI_LEG2",13.7,14.6,2434672,1845967877,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123050",123050,"Yellow tang","2019-07-19T00:00:00Z",19.401905,-155.910872,"Main Hawaiian Islands","Hawaii","HAW-3727","Forereef","Mid",13060,"2019-07-19T00:00:00Z",2019,"TCW","A","nSPC",-1,0,14,7.5,3,NA,1,4,NA,0,NA,NA,NA,NA,NA,NA,92,NA,"ROB","Rock/Boulder","Slight",30,30,30,20,18,2,2.2,"C","O",134,"SE1902_MHI_LEG2",13.7,14.6,2434673,1845967877,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"123051",123051,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452957,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123052",123052,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452959,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"123053",123053,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452961,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123054",123054,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452963,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",1
"123055",123055,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452965,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123056",123056,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452969,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123057",123057,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452971,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",2
"123058",123058,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452974,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",6
"123059",123059,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452976,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",4
"123060",123060,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452978,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",6
"123061",123061,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,8,7.5,10,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,80,NA,"AGR","Aggregate Reef","None",30,25,35,30,10,0,1.4,"O","R",134,"SE1902_MHI_LEG2",8.5,8.5,2452979,1845967861,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",3
"123062",123062,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,9,7.5,5,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,91,NA,"AGR","Aggregate Reef","None",30,20,25,30,20,5,1.8,"O","O",134,"SE1902_MHI_LEG2",10,11.3,2452552,1845967859,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"123063",123063,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,9,7.5,5,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,91,NA,"AGR","Aggregate Reef","None",30,20,25,30,20,5,1.8,"O","O",134,"SE1902_MHI_LEG2",10,11.3,2452553,1845967859,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",20
"123064",123064,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,9,7.5,5,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,91,NA,"AGR","Aggregate Reef","None",30,20,25,30,20,5,1.8,"O","O",134,"SE1902_MHI_LEG2",10,11.3,2452554,1845967859,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",20
"123065",123065,"Yellow tang","2019-07-19T00:00:00Z",19.422209,-155.914273,"Main Hawaiian Islands","Hawaii","HAW-3730","Forereef","Mid",13052,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,9,7.5,5,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,91,NA,"AGR","Aggregate Reef","None",30,20,25,30,20,5,1.8,"O","O",134,"SE1902_MHI_LEG2",10,11.3,2452555,1845967859,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123066",123066,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,4,7.5,5,NA,2,10,NA,3,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","Slight",24,10,15,40,25,10,2.4,"O","R",134,"SE1902_MHI_LEG2",4.5,4.5,2449434,1845967864,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123067",123067,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,4,7.5,5,NA,2,10,NA,3,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","Slight",24,10,15,40,25,10,2.4,"O","R",134,"SE1902_MHI_LEG2",4.5,4.5,2449435,1845967864,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123068",123068,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,4,7.5,5,NA,2,10,NA,3,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","Slight",24,10,15,40,25,10,2.4,"O","R",134,"SE1902_MHI_LEG2",4.5,4.5,2449436,1845967864,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",20
"123069",123069,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,4,7.5,5,NA,2,10,NA,3,NA,NA,NA,NA,NA,NA,80,NA,"ROB","Rock/Boulder","Slight",24,10,15,40,25,10,2.4,"O","R",134,"SE1902_MHI_LEG2",4.5,4.5,2449437,1845967864,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123070",123070,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,6,7.5,2,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,91,NA,"ROB","Rock/Boulder","Slight",24,15,25,30,20,10,2,"O","R",134,"SE1902_MHI_LEG2",6,7,2445087,1845967863,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",13
"123071",123071,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,6,7.5,2,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,91,NA,"ROB","Rock/Boulder","Slight",24,15,25,30,20,10,2,"O","R",134,"SE1902_MHI_LEG2",6,7,2445088,1845967863,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123072",123072,"Yellow tang","2019-07-19T00:00:00Z",19.484837,-155.949476,"Main Hawaiian Islands","Hawaii","HAW-3721","Forereef","Shallow",13053,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,6,7.5,2,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,91,NA,"ROB","Rock/Boulder","Slight",24,15,25,30,20,10,2,"O","R",134,"SE1902_MHI_LEG2",6,7,2445090,1845967863,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123073",123073,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2438658,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123074",123074,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2454005,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",25
"123075",123075,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2454006,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",25
"123076",123076,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2454007,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",20
"123077",123077,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2454008,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123078",123078,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",0,0,11,7.5,7,NA,2,5,NA,1,NA,NA,NA,NA,NA,NA,85,NA,"AGR","Aggregate Reef","None",21,25,50,25,0,0,0.9,"O","R",134,"SE1902_MHI_LEG2",11.5,11.5,2454009,1845967866,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"123079",123079,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,12,7.5,1,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,93,NA,"AGR","Aggregate Reef","None",21,50,10,10,20,10,1.5,"C","O",134,"SE1902_MHI_LEG2",11.6,13.7,2434212,1845967865,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123080",123080,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,12,7.5,1,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,93,NA,"AGR","Aggregate Reef","None",21,50,10,10,20,10,1.5,"C","O",134,"SE1902_MHI_LEG2",11.6,13.7,2434213,1845967865,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",10
"123081",123081,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,12,7.5,1,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,93,NA,"AGR","Aggregate Reef","None",21,50,10,10,20,10,1.5,"C","O",134,"SE1902_MHI_LEG2",11.6,13.7,2435175,1845967865,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123082",123082,"Yellow tang","2019-07-19T00:00:00Z",19.498528,-155.950878,"Main Hawaiian Islands","Hawaii","HAW-3720","Forereef","Mid",13054,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",-1,0,12,7.5,1,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,93,NA,"AGR","Aggregate Reef","None",21,50,10,10,20,10,1.5,"C","O",134,"SE1902_MHI_LEG2",11.6,13.7,2435176,1845967865,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
"123083",123083,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,2,7.5,5,NA,1,8,NA,0,NA,NA,NA,NA,NA,NA,86,NA,"AGR","Aggregate Reef","Slight",19,25,25,45,5,0,1.4,"O","R",134,"SE1902_MHI_LEG2",2.1,4.5,2453449,1845967868,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123084",123084,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,2,7.5,5,NA,1,8,NA,0,NA,NA,NA,NA,NA,NA,86,NA,"AGR","Aggregate Reef","Slight",19,25,25,45,5,0,1.4,"O","R",134,"SE1902_MHI_LEG2",2.1,4.5,2453450,1845967868,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",30
"123085",123085,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"ATR","A","nSPC",-1,0,2,7.5,5,NA,1,8,NA,0,NA,NA,NA,NA,NA,NA,86,NA,"AGR","Aggregate Reef","Slight",19,25,25,45,5,0,1.4,"O","R",134,"SE1902_MHI_LEG2",2.1,4.5,2453451,1845967868,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123086",123086,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,3,7.5,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,95,NA,"AGR","Aggregate Reef","None",19,15,40,20,10,15,1.7,"C","O",134,"SE1902_MHI_LEG2",2.4,4.2,2444288,1845967867,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123087",123087,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,3,7.5,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,95,NA,"AGR","Aggregate Reef","None",19,15,40,20,10,15,1.7,"C","O",134,"SE1902_MHI_LEG2",2.4,4.2,2444289,1845967867,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",20
"123088",123088,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,3,7.5,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,95,NA,"AGR","Aggregate Reef","None",19,15,40,20,10,15,1.7,"C","O",134,"SE1902_MHI_LEG2",2.4,4.2,2449904,1845967867,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123089",123089,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,3,7.5,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,95,NA,"AGR","Aggregate Reef","None",19,15,40,20,10,15,1.7,"C","O",134,"SE1902_MHI_LEG2",2.4,4.2,2449905,1845967867,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",15
"123090",123090,"Yellow tang","2019-07-19T00:00:00Z",19.511386,-155.956579,"Main Hawaiian Islands","Hawaii","HAW-3783","Forereef","Shallow",13055,"2019-07-19T00:00:00Z",2019,"TW_","A","nSPC",0,0,3,7.5,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,95,NA,"AGR","Aggregate Reef","None",19,15,40,20,10,15,1.7,"C","O",134,"SE1902_MHI_LEG2",2.4,4.2,2449906,1845967867,"ZEFL","Zebrasoma flavescens","Surgeonfish","Acanthuridae","Zebrasoma flavescens","H",5
