"","Site","Species","Bandno","Date","Sex","Age","Oldpox","Activepox","Malaria","Elev"
"5220","BRY","HAAM","2191-24499","11/19/04","M","A",0,0,1,"low"
"5221","BRY","JAWE","1500-37492","10/8/02","M","A",0,0,2,"low"
"5222","BRY","JAWE","1500-37500","4/23/03","M","A",0,0,2,"low"
"5223","BRY","JAWE","1500-37500","5/21/03","M","A",0,0,2,"low"
"5224","BRY","JAWE","1500-37500","8/13/04","M","A",0,0,2,"low"
"5225","BRY","JAWE","1700-98398","5/28/02","F","A",0,0,2,"low"
"5226","BRY","JAWE","1700-98399","5/28/02","F","A",0,0,2,"low"
"5227","BRY","JAWE","1700-98399","4/21/03","F","A",0,0,2,"low"
"5228","BRY","JAWE","1790-64302","5/28/02","F","A",0,0,2,"low"
"5229","BRY","JAWE","1790-64310","5/30/02","F","A",0,0,2,"low"
"5230","BRY","JAWE","1940-05381","3/22/02","M","A",0,0,2,"low"
"5231","BRY","JAWE","1940-05382","3/22/02","M","A",0,0,2,"low"
"5232","BRY","JAWE","1940-05382","5/29/02","M","A",0,0,2,"low"
"5233","BRY","JAWE","1940-05386","3/22/02","M","A",0,0,2,"low"
"5234","BRY","JAWE","1940-05391","3/22/02","M","A",0,0,2,"low"
"5235","BRY","JAWE","1940-05391","4/23/02","M","A",0,0,2,"low"
"5236","BRY","JAWE","1940-05391","4/24/04","M","A",0,0,2,"low"
"5237","BRY","JAWE","1940-05393","3/23/02","M","A",0,0,2,"low"
"5238","BRY","JAWE","2280-10674","6/26/03","M","A",0,0,2,"low"
"5239","BRY","JAWE","2280-10679","6/26/03","M","A",0,0,2,"low"
"5240","BRY","JAWE","2280-10732","5/20/03","M","A",0,0,2,"low"
"5241","BRY","JAWE","2280-10732","6/27/03","M","A",0,0,2,"low"
"5242","BRY","JAWE","2280-11047","4/21/03","M","A",0,0,2,"low"
"5243","BRY","JAWE","2280-11051","4/21/03","M","A",0,0,2,"low"
"5244","BRY","JAWE","2280-11051","6/27/03","M","A",0,0,2,"low"
"5245","BRY","JAWE","2280-11052","4/21/03","M","A",0,0,2,"low"
"5246","BRY","JAWE","2280-11056","4/23/03","M","A",0,0,2,"low"
"5247","BRY","JAWE","2280-11058","4/23/03","M","A",0,0,2,"low"
"5248","BRY","JAWE","2280-11059","4/23/03","F","A",0,0,2,"low"
"5249","BRY","JAWE","2280-11060","4/23/03","M","A",0,0,2,"low"
"5250","BRY","JAWE","2280-11062","4/23/03","M","A",0,0,2,"low"
"5251","BRY","JAWE","2280-11270","3/25/03","M","A",0,0,2,"low"
"5252","BRY","JAWE","2280-11273","3/25/03","M","A",0,0,2,"low"
"5253","BRY","JAWE","2280-11276","3/25/03","M","A",0,0,2,"low"
"5254","BRY","JAWE","2280-11278","3/25/03","M","A",0,0,2,"low"
"5255","BRY","JAWE","2280-11280","3/26/03","M","A",0,0,2,"low"
"5256","BRY","JAWE","2280-11281","3/26/03","M","A",0,0,2,"low"
"5257","BRY","JAWE","2280-11282","3/26/03","M","A",0,0,2,"low"
"5258","BRY","JAWE","2280-11284","3/26/03","M","A",0,0,2,"low"
"5259","BRY","JAWE","2280-11285","3/26/03","M","A",0,0,2,"low"
"5260","BRY","JAWE","2280-11286","3/26/03","F","A",0,0,2,"low"
"5261","BRY","JAWE","2280-11286","5/22/04","F","A",0,0,2,"low"
"5262","BRY","JAWE","2280-11287","3/27/03","M","A",0,0,2,"low"
"5263","BRY","JAWE","2280-11287","4/21/03","M","A",0,0,2,"low"
"5264","BRY","JAWE","2280-11287","10/17/03","M","H",0,0,2,"low"
"5265","BRY","JAWE","2280-11288","3/27/03","M","A",0,0,2,"low"
"5266","BRY","JAWE","2280-11289","3/27/03","M","A",0,0,2,"low"
"5267","BRY","JAWE","2280-11291","3/27/03","M","A",0,0,2,"low"
"5268","BRY","JAWE","2280-11606","6/27/03","M","A",0,0,2,"low"
"5269","BRY","JAWE","2280-12211","1/15/04","M","A",0,0,2,"low"
"5270","BRY","JAWE","2280-12290","5/21/04","M","A",0,0,2,"low"
"5271","BRY","JAWE","2280-12292","5/21/04","M","A",0,0,2,"low"
"5272","BRY","JAWE","2340-49503","4/24/04","M","A",0,0,2,"low"
"5273","BRY","JAWE","2340-49508","4/24/04","M","A",0,0,2,"low"
"5274","BRY","JAWE","2340-49512","4/25/04","M","A",0,0,2,"low"
"5275","BRY","JAWE","2340-49512","6/10/04","M","A",0,0,2,"low"
"5276","BRY","JAWE","2340-49514","4/25/04","F","A",0,0,2,"low"
"5277","BRY","JAWE","2340-49515","4/26/04","M","A",0,0,2,"low"
"5278","BRY","JAWE","2350-42657","6/9/04","M","A",0,0,2,"low"
"5279","BRY","JAWE","2350-43204","3/5/04","M","A",0,0,2,"low"
"5280","BRY","JAWE","2390-21060","3/23/02","M","A",0,0,2,"low"
"5281","BRY","JAWE","2390-21797","3/9/02","M","A",0,0,2,"low"
"5282","BRY","JAWE","2390-21797","6/28/03","M","A",0,0,2,"low"
"5283","BRY","JAWE","2390-21797","7/29/03","M","A",0,0,2,"low"
"5284","CJR","APAP","0720-98834","5/15/03","M","H",0,0,0,"high"
"5285","CJR","APAP","0720-98836","5/15/03","F","H",0,0,0,"high"
"5286","CJR","APAP","0720-98841","5/17/03","M","H",0,0,0,"high"
"5287","CJR","APAP","0720-98842","5/17/03","M","H",0,0,0,"high"
"5288","CJR","APAP","0720-98844","5/17/03","F","A",0,0,2,"high"
"5289","CJR","APAP","0720-98941","12/4/02","M","A",0,0,2,"high"
"5290","CJR","APAP","0720-98943","12/5/02","F","A",0,0,0,"high"
"5291","CJR","APAP","0720-98944","12/5/02","M","A",0,0,0,"high"
"5292","CJR","APAP","0900-30661","3/21/02","F","A",0,0,2,"high"
"5293","CJR","APAP","0900-30662","3/21/02","M","A",0,0,0,"high"
"5294","CJR","APAP","0900-30664","3/21/02","F","A",0,0,0,"high"
"5295","CJR","APAP","0900-30665","3/21/02","M","A",0,0,0,"high"
"5296","CJR","APAP","0900-30666","3/21/02","M","A",0,0,0,"high"
"5297","CJR","APAP","0900-30666","4/22/02","M","A",0,0,0,"high"
"5298","CJR","APAP","0900-30668","3/23/02","M","A",0,0,0,"high"
"5299","CJR","APAP","0900-30672","3/23/02","M","A",0,0,0,"high"
"5300","CJR","APAP","0900-30673","3/23/02","M","A",0,0,0,"high"
"5301","CJR","APAP","0900-30693","4/8/02","F","A",0,0,0,"high"
"5302","CJR","APAP","0900-30695","4/8/02","F","A",0,0,0,"high"
"5303","CJR","APAP","0900-30696","4/8/02","F","A",0,0,0,"high"
"5304","CJR","APAP","0900-30697","4/8/02","M","A",0,0,0,"high"
"5305","CJR","APAP","0900-30698","4/8/02","M","A",0,0,0,"high"
"5306","CJR","APAP","0900-30701","4/8/02","M","A",0,0,0,"high"
"5307","CJR","APAP","0900-30702","4/8/02","M","A",0,0,0,"high"
"5308","CJR","APAP","0900-30769","6/28/02","F","H",0,0,0,"high"
"5309","CJR","APAP","0900-30770","6/28/02","F","A",0,0,0,"high"
"5310","CJR","APAP","0990-28242","1/14/03","M","A",0,0,0,"high"
"5311","CJR","APAP","0990-28243","1/14/03","M","A",1,0,1,"high"
"5312","CJR","APAP","0990-28243","6/13/03","M","A",1,0,1,"high"
"5313","CJR","APAP","0990-28244","1/14/03","F","A",0,0,0,"high"
"5314","CJR","APAP","0990-28244","2/15/04","F","A",0,0,0,"high"
"5315","CJR","APAP","0990-28245","1/14/03","F","A",0,0,0,"high"
"5316","CJR","APAP","0990-28246","1/14/03","M","A",0,0,1,"high"
"5317","CJR","APAP","0990-28247","1/14/03","M","A",0,0,0,"high"
"5318","CJR","APAP","0990-28249","1/15/03","F","A",0,0,0,"high"
"5319","CJR","APAP","0990-28250","1/15/03","M","A",0,0,0,"high"
"5320","CJR","APAP","0990-28251","1/15/03","M","A",0,0,0,"high"
"5321","CJR","APAP","0990-28251","4/15/04","M","A",0,0,0,"high"
"5322","CJR","APAP","1661-16257","12/1/03","M","A",0,0,0,"high"
"5323","CJR","APAP","1661-16302","10/23/02","M","A",0,0,0,"high"
"5324","CJR","APAP","1661-16314","11/18/02","M","H",0,0,0,"high"
"5325","CJR","APAP","1661-16314","4/13/04","M","A",0,0,0,"high"
"5326","CJR","APAP","1661-16315","11/18/02","M","A",0,0,0,"high"
"5327","CJR","APAP","1661-16320","11/20/02","F","A",0,0,0,"high"
"5328","CJR","APAP","1661-16385","3/18/03","F","A",0,0,0,"high"
"5329","CJR","APAP","1661-16390","3/19/03","M","H",0,0,0,"high"
"5330","CJR","APAP","1661-16392","3/19/03","M","H",0,0,0,"high"
"5331","CJR","APAP","1661-16393","3/20/03","M","A",0,0,0,"high"
"5332","CJR","APAP","1661-16395","3/19/03","M","H",0,0,2,"high"
"5333","CJR","APAP","1661-16397","3/20/03","M","A",0,0,0,"high"
"5334","CJR","APAP","1661-16398","3/20/03","M","H",0,0,2,"high"
"5335","CJR","APAP","1691-48525","3/21/02","M","A",0,0,0,"high"
"5336","CJR","APAP","1691-48536","2/27/02","M","A",0,0,0,"high"
"5337","CJR","APAP","1691-48548","9/11/03","F","A",0,0,0,"high"
"5338","CJR","APAP","1691-48560","4/8/02","M","A",0,0,0,"high"
"5339","CJR","APAP","1691-48562","2/27/02","M","A",0,0,0,"high"
"5340","CJR","APAP","1691-48583","3/20/03","M","A",0,0,1,"high"
"5341","CJR","APAP","1771-10287","4/22/02","F","H",0,0,0,"high"
"5342","CJR","APAP","1771-10288","4/22/02","M","A",0,0,1,"high"
"5343","CJR","APAP","1771-10289","4/22/02","M","A",0,0,0,"high"
"5344","CJR","APAP","1771-10289","2/15/04","M","A",0,0,0,"high"
"5345","CJR","APAP","1771-10290","4/22/02","F","A",0,0,0,"high"
"5346","CJR","APAP","1771-10291","4/22/02","F","H",0,0,0,"high"
"5347","CJR","APAP","1771-10292","4/22/02","M","A",0,0,0,"high"
"5348","CJR","APAP","1771-10293","4/22/02","M","A",0,0,2,"high"
"5349","CJR","APAP","1771-10676","2/25/02","M","A",0,0,1,"high"
"5350","CJR","APAP","1771-10677","2/25/02","M","A",0,0,0,"high"
"5351","CJR","APAP","1771-10680","2/25/02","M","A",0,0,0,"high"
"5352","CJR","APAP","1771-10681","2/25/02","F","A",0,0,0,"high"
"5353","CJR","APAP","1771-10682","2/27/02","M","A",0,0,0,"high"
"5354","CJR","APAP","1771-10682","4/18/03","M","A",0,0,0,"high"
"5355","CJR","APAP","1771-10684","2/27/02","F","A",0,0,0,"high"
"5356","CJR","APAP","1771-10685","2/27/02","M","A",0,0,0,"high"
"5357","CJR","APAP","1771-10685","2/27/02","M","A",0,0,2,"high"
"5358","CJR","APAP","1771-10686","2/27/02","M","A",0,1,1,"high"
"5359","CJR","APAP","1771-10687","2/27/02","M","A",0,0,0,"high"
"5360","CJR","APAP","1771-10688","2/27/02","M","A",0,0,0,"high"
"5361","CJR","APAP","1771-10690","2/27/02","F","A",0,0,2,"high"
"5362","CJR","APAP","1771-10691","2/27/02","F","A",0,0,0,"high"
"5363","CJR","APAP","1771-10790","5/5/02","F","A",0,0,0,"high"
"5364","CJR","APAP","1771-10793","5/7/02","M","A",0,0,0,"high"
"5365","CJR","APAP","1771-10794","5/7/02","F","H",0,0,1,"high"
"5366","CJR","APAP","1771-10816","3/8/02","M","A",0,0,0,"high"
"5367","CJR","APAP","1771-10818","3/8/02","F","A",0,0,0,"high"
"5368","CJR","APAP","1771-10821","3/8/02","M","A",0,0,2,"high"
"5369","CJR","APAP","1771-10822","3/8/02","F","A",0,0,2,"high"
"5370","CJR","APAP","1771-10822","2/6/03","F","A",0,0,0,"high"
"5371","CJR","APAP","1771-10822","1/31/04","F","A",0,0,0,"high"
"5372","CJR","APAP","1771-10823","3/8/02","F","A",0,0,2,"high"
"5373","CJR","APAP","1771-10824","3/8/02","F","A",0,0,2,"high"
"5374","CJR","APAP","1771-10826","3/8/02","M","A",0,0,2,"high"
"5375","CJR","APAP","1771-10850","4/9/02","F","A",0,0,0,"high"
"5376","CJR","APAP","1771-10853","4/9/02","F","A",0,0,0,"high"
"5377","CJR","APAP","1771-10854","4/9/02","F","A",0,0,0,"high"
"5378","CJR","APAP","1771-10856","4/9/02","M","A",0,0,1,"high"
"5379","CJR","APAP","1771-10889","5/28/02","F","A",0,0,0,"high"
"5380","CJR","APAP","1771-10895","5/29/02","F","H",0,0,0,"high"
"5381","CJR","APAP","1771-10897","5/31/02","F","H",0,0,0,"high"
"5382","CJR","APAP","1771-10898","5/31/02","F","A",0,0,0,"high"
"5383","CJR","APAP","1771-10901","5/31/02","M","A",0,0,0,"high"
"5384","CJR","APAP","1771-11568","1/27/02","F","A",0,0,0,"high"
"5385","CJR","APAP","1771-11570","1/27/02","F","A",0,0,0,"high"
"5386","CJR","APAP","1771-11574","1/28/02","F","A",0,0,0,"high"
"5387","CJR","APAP","1771-11575","1/28/02","F","A",0,0,0,"high"
"5388","CJR","APAP","1771-11576","1/28/02","M","A",0,0,0,"high"
"5389","CJR","APAP","1771-11577","1/28/02","M","A",0,0,0,"high"
"5390","CJR","APAP","1771-11578","1/28/02","F","A",0,0,0,"high"
"5391","CJR","APAP","1771-11579","1/28/02","F","A",0,0,0,"high"
"5392","CJR","APAP","1771-11579","4/9/02","F","A",0,0,0,"high"
"5393","CJR","APAP","1771-11581","1/28/02","M","A",0,0,0,"high"
"5394","CJR","APAP","1771-11582","1/28/02","F","A",0,0,0,"high"
"5395","CJR","APAP","1821-41356","10/15/03","F","A",0,0,0,"high"
"5396","CJR","APAP","1821-41359","10/16/03","M","H",0,0,0,"high"
"5397","CJR","APAP","1821-41361","10/17/03","M","A",0,0,0,"high"
"5398","CJR","APAP","1821-41376","11/4/03","M","H",0,0,0,"high"
"5399","CJR","APAP","1821-41377","11/4/03","M","H",0,0,0,"high"
"5400","CJR","APAP","1821-41788","3/11/04","F","A",0,0,0,"high"
"5401","CJR","APAP","1821-41790","3/12/04","F","A",0,0,0,"high"
"5402","CJR","APAP","1821-41792","3/12/04","F","A",0,0,0,"high"
"5403","CJR","APAP","1821-41793","3/12/04","M","A",0,0,0,"high"
"5404","CJR","APAP","1821-41796","3/12/04","M","A",0,0,0,"high"
"5405","CJR","APAP","1821-42555","9/9/03","M","H",0,0,0,"high"
"5406","CJR","APAP","1821-42555","10/16/03","M","A",0,0,0,"high"
"5407","CJR","APAP","1821-42687","4/17/03","M","A",0,1,1,"high"
"5408","CJR","APAP","1821-42690","4/18/03","M","A",0,0,0,"high"
"5409","CJR","APAP","1821-42691","4/18/03","M","H",0,0,1,"high"
"5410","CJR","APAP","1821-42739","2/6/03","M","A",0,0,2,"high"
"5411","CJR","APAP","1821-42741","2/6/03","M","A",0,0,1,"high"
"5412","CJR","APAP","1821-42742","2/6/03","F","A",0,0,0,"high"
"5413","CJR","APAP","1821-42744","2/7/03","M","A",0,0,2,"high"
"5414","CJR","APAP","1821-42746","2/7/03","M","A",0,0,1,"high"
"5415","CJR","APAP","1821-42747","2/8/03","M","A",0,0,0,"high"
"5416","CJR","APAP","1821-42747","4/15/04","M","A",0,0,0,"high"
"5417","CJR","APAP","1821-91382","4/15/04","M","A",0,0,0,"high"
"5418","CJR","APAP","1851-85404","1/30/04","F","A",0,0,0,"high"
"5419","CJR","APAP","1851-85406","1/30/04","F","A",0,0,0,"high"
"5420","CJR","APAP","1851-85409","1/31/04","M","A",0,0,1,"high"
"5421","CJR","APAP","1851-85412","1/31/04","F","A",0,0,0,"high"
"5422","CJR","APAP","1851-85415","1/31/04","M","A",0,0,0,"high"
"5423","CJR","APAP","1851-85444","4/14/04","F","A",0,0,0,"high"
"5424","CJR","APAP","1851-86034","2/15/04","M","A",1,0,1,"high"
"5425","CJR","APAP","1851-86035","2/15/04","F","A",0,0,0,"high"
"5426","CJR","APAP","1851-86036","2/15/04","M","A",0,0,0,"high"
"5427","CJR","APAP","1851-86039","2/16/04","F","A",0,0,0,"high"
"5428","CJR","APAP","1851-86041","2/16/04","M","A",0,1,1,"high"
"5429","CJR","APAP","1851-86043","2/16/04","M","A",0,0,0,"high"
"5430","CJR","APAP","1851-86044","2/16/04","F","A",0,0,0,"high"
"5431","CJR","APAP","1851-86047","2/18/04","M","A",0,0,0,"high"
"5432","CJR","APAP","1851-86088","6/17/04","F","A",0,0,0,"high"
"5433","CJR","APAP","1851-86301","12/1/03","M","A",0,0,2,"high"
"5434","CJR","APAP","1851-86387","5/20/04","F","A",0,0,0,"high"
"5435","CJR","APAP","1851-86388","5/20/04","F","A",0,0,0,"high"
"5436","CJR","APAP","1851-86389","5/20/04","M","A",0,0,0,"high"
"5437","CJR","APAP","1851-86392","5/21/04","F","A",0,0,0,"high"
"5438","CJR","APAP","1881-77899","11/22/04","M","A",0,0,0,"high"
"5439","CJR","APAP","1881-77900","11/22/04","M","H",0,0,0,"high"
"5440","CJR","APAP","1881-78001","11/22/04","F","H",0,0,0,"high"
"5441","CJR","APAP","1881-78010","12/16/04","M","A",0,0,2,"high"
"5442","CJR","APAP","1881-78011","12/16/04","M","A",0,0,0,"high"
"5443","CJR","APAP","1881-78012","12/16/04","F","A",0,0,0,"high"
"5444","CJR","APAP","1881-78013","12/17/04","F","A",0,0,0,"high"
"5445","CJR","APAP","1881-78014","12/17/04","F","A",0,0,0,"high"
"5446","CJR","APAP","2181-41907","7/14/02","M","A",0,0,0,"high"
"5447","CJR","APAP","2181-41956","8/14/02","M","A",0,0,0,"high"
"5448","CJR","APAP","2181-41956","2/6/03","M","A",0,0,0,"high"
"5449","CJR","APAP","2191-24434","7/27/02","F","A",0,0,0,"high"
"5450","CJR","HAAM","0720-98835","5/15/03","F","A",0,0,0,"high"
"5451","CJR","HAAM","0720-98837","5/16/03","M","A",0,0,2,"high"
"5452","CJR","HAAM","0720-98942","12/4/02","M","A",0,0,0,"high"
"5453","CJR","HAAM","0720-98946","12/6/02","F","H",0,0,0,"high"
"5454","CJR","HAAM","0900-30667","3/21/02","M","A",0,0,0,"high"
"5455","CJR","HAAM","0900-30669","3/23/02","M","A",0,0,2,"high"
"5456","CJR","HAAM","0900-30699","4/8/02","M","A",0,0,0,"high"
"5457","CJR","HAAM","0900-30765","2/6/02","M","A",0,0,2,"high"
"5458","CJR","HAAM","0900-30765","6/27/02","M","H",0,0,0,"high"
"5459","CJR","HAAM","0900-30765","6/28/02","M","H",0,0,2,"high"
"5460","CJR","HAAM","0900-30765","11/5/03","M","A",0,0,0,"high"
"5461","CJR","HAAM","0900-30767","6/27/02","M","H",0,0,2,"high"
"5462","CJR","HAAM","0900-30767","7/14/02","M","H",0,0,1,"high"
"5463","CJR","HAAM","0900-30768","6/27/02","M","H",0,0,0,"high"
"5464","CJR","HAAM","0900-30768","8/14/02","M","H",0,0,0,"high"
"5465","CJR","HAAM","0900-30768","9/12/02","M","H",0,0,0,"high"
"5466","CJR","HAAM","0900-30768","2/7/03","M","A",0,0,0,"high"
"5467","CJR","HAAM","0990-28239","1/14/03","M","A",0,0,1,"high"
"5468","CJR","HAAM","0990-28239","3/12/04","M","A",0,0,0,"high"
"5469","CJR","HAAM","0990-28239","5/22/04","M","A",0,0,2,"high"
"5470","CJR","HAAM","0990-28241","1/14/03","M","A",0,0,0,"high"
"5471","CJR","HAAM","0990-28248","1/14/03","M","A",0,0,1,"high"
"5472","CJR","HAAM","0990-28254","1/16/03","M","A",0,0,2,"high"
"5473","CJR","HAAM","1661-16303","10/23/02","M","A",0,0,1,"high"
"5474","CJR","HAAM","1661-16303","1/15/03","M","A",0,0,0,"high"
"5475","CJR","HAAM","1661-16303","2/6/03","M","A",0,0,0,"high"
"5476","CJR","HAAM","1661-16303","1/30/04","M","A",0,0,2,"high"
"5477","CJR","HAAM","1661-16303","5/20/04","M","A",0,0,2,"high"
"5478","CJR","HAAM","1691-48537","3/21/02","M","A",0,0,0,"high"
"5479","CJR","HAAM","1691-48537","5/16/03","M","A",0,0,0,"high"
"5480","CJR","HAAM","1691-48537","1/31/04","M","A",0,0,0,"high"
"5481","CJR","HAAM","1691-48541","3/8/02","F","A",0,0,2,"high"
"5482","CJR","HAAM","1691-48541","8/14/02","F","H",0,0,0,"high"
"5483","CJR","HAAM","1691-48541","2/6/03","F","A",0,0,2,"high"
"5484","CJR","HAAM","1691-48556","5/22/04","M","A",0,0,0,"high"
"5485","CJR","HAAM","1691-48564","5/5/02","F","A",0,0,0,"high"
"5486","CJR","HAAM","1691-48564","6/27/02","F","A",0,0,0,"high"
"5487","CJR","HAAM","1691-48564","3/12/04","F","A",0,0,0,"high"
"5488","CJR","HAAM","1691-48571","2/25/02","M","A",0,0,0,"high"
"5489","CJR","HAAM","1691-48571","4/9/02","M","A",0,0,0,"high"
"5490","CJR","HAAM","1691-48571","6/27/02","M","A",0,0,0,"high"
"5491","CJR","HAAM","1691-48571","2/7/03","M","A",0,0,0,"high"
"5492","CJR","HAAM","1691-48571","4/18/03","M","A",0,0,0,"high"
"5493","CJR","HAAM","1691-48571","3/11/04","M","A",0,0,0,"high"
"5494","CJR","HAAM","1691-48572","10/23/02","M","A",0,0,0,"high"
"5495","CJR","HAAM","1691-48572","10/27/04","M","A",0,0,2,"high"
"5496","CJR","HAAM","1691-48581","2/25/02","M","A",0,0,0,"high"
"5497","CJR","HAAM","1691-48581","8/14/02","M","A",0,0,0,"high"
"5498","CJR","HAAM","1691-48581","1/16/03","M","A",0,0,0,"high"
"5499","CJR","HAAM","1691-48581","2/15/04","M","A",0,0,0,"high"
"5500","CJR","HAAM","1691-48582","3/8/02","M","A",0,0,0,"high"
"5501","CJR","HAAM","1691-48582","10/23/02","M","A",0,0,0,"high"
"5502","CJR","HAAM","1691-48582","3/20/03","M","A",0,0,0,"high"
"5503","CJR","HAAM","1691-48582","11/6/03","M","A",0,0,0,"high"
"5504","CJR","HAAM","1691-48582","3/11/04","M","A",0,0,0,"high"
"5505","CJR","HAAM","1691-48593","7/26/02","M","A",0,0,0,"high"
"5506","CJR","HAAM","1691-48593","1/16/03","M","A",0,0,0,"high"
"5507","CJR","HAAM","1691-48593","3/19/03","M","A",0,0,0,"high"
"5508","CJR","HAAM","1691-48593","4/18/03","M","A",0,0,0,"high"
"5509","CJR","HAAM","1691-48593","5/16/03","M","A",0,0,0,"high"
"5510","CJR","HAAM","1691-48593","9/9/03","M","A",0,0,0,"high"
"5511","CJR","HAAM","1691-48593","5/21/04","M","A",0,0,0,"high"
"5512","CJR","HAAM","1691-48598","3/8/02","M","A",0,0,0,"high"
"5513","CJR","HAAM","1691-48598","4/8/02","M","A",1,1,0,"high"
"5514","CJR","HAAM","1691-48598","11/20/02","M","A",0,0,0,"high"
"5515","CJR","HAAM","1691-48598","3/19/03","M","A",0,0,0,"high"
"5516","CJR","HAAM","1691-48598","5/16/03","M","A",0,0,0,"high"
"5517","CJR","HAAM","1691-48598","3/12/04","M","A",0,0,1,"high"
"5518","CJR","HAAM","1691-48599","8/12/03","M","A",0,0,0,"high"
"5519","CJR","HAAM","1691-48599","8/13/03","M","A",0,0,2,"high"
"5520","CJR","HAAM","1691-48599","6/17/04","M","A",0,0,2,"high"
"5521","CJR","HAAM","1691-48599","6/18/04","M","A",0,0,0,"high"
"5522","CJR","HAAM","1771-10295","4/22/02","M","A",0,0,0,"high"
"5523","CJR","HAAM","1771-10295","9/13/02","M","A",0,0,0,"high"
"5524","CJR","HAAM","1771-10673","2/25/02","M","A",0,0,0,"high"
"5525","CJR","HAAM","1771-10673","3/8/02","M","A",0,0,2,"high"
"5526","CJR","HAAM","1771-10781","5/5/02","F","A",0,0,2,"high"
"5527","CJR","HAAM","1771-10817","3/8/02","M","A",0,0,0,"high"
"5528","CJR","HAAM","1771-10817","8/15/02","M","A",0,0,0,"high"
"5529","CJR","HAAM","1771-10817","11/20/02","M","A",0,0,0,"high"
"5530","CJR","HAAM","1771-10819","3/8/02","M","A",0,0,2,"high"
"5531","CJR","HAAM","1771-10819","8/14/02","M","A",0,0,0,"high"
"5532","CJR","HAAM","1771-10820","3/8/02","M","A",0,0,2,"high"
"5533","CJR","HAAM","1771-10825","3/8/02","M","A",0,0,2,"high"
"5534","CJR","HAAM","1771-10852","4/9/02","F","A",0,0,0,"high"
"5535","CJR","HAAM","1771-10852","5/5/02","F","A",0,0,0,"high"
"5536","CJR","HAAM","1771-10852","9/13/02","F","A",0,0,0,"high"
"5537","CJR","HAAM","1771-10852","6/14/03","F","A",0,0,0,"high"
"5538","CJR","HAAM","1771-10857","4/9/02","F","A",0,1,1,"high"
"5539","CJR","HAAM","1771-10857","2/16/04","F","A",0,0,0,"high"
"5540","CJR","HAAM","1771-10857","4/15/04","F","A",0,0,0,"high"
"5541","CJR","HAAM","1771-10893","5/29/02","F","A",0,0,0,"high"
"5542","CJR","HAAM","1771-10893","9/12/02","F","A",0,0,0,"high"
"5543","CJR","HAAM","1771-10896","5/30/02","F","A",0,0,0,"high"
"5544","CJR","HAAM","1771-10896","11/19/02","F","A",0,0,0,"high"
"5545","CJR","HAAM","1771-10896","2/15/04","F","A",0,0,0,"high"
"5546","CJR","HAAM","1771-11566","1/27/02","F","A",0,0,2,"high"
"5547","CJR","HAAM","1771-11566","11/18/02","F","A",0,0,0,"high"
"5548","CJR","HAAM","1771-11567","1/27/02","M","A",0,0,0,"high"
"5549","CJR","HAAM","1771-11567","1/28/02","M","A",0,0,2,"high"
"5550","CJR","HAAM","1771-11567","2/25/02","M","A",0,0,0,"high"
"5551","CJR","HAAM","1771-11567","3/8/02","M","A",0,0,2,"high"
"5552","CJR","HAAM","1771-11567","3/21/02","M","A",0,0,0,"high"
"5553","CJR","HAAM","1771-11567","5/7/02","M","A",0,0,0,"high"
"5554","CJR","HAAM","1771-11567","7/27/02","M","A",0,0,0,"high"
"5555","CJR","HAAM","1771-11567","8/15/02","M","A",0,0,2,"high"
"5556","CJR","HAAM","1771-11567","4/17/03","M","A",0,0,0,"high"
"5557","CJR","HAAM","1771-11567","9/11/03","M","A",0,0,0,"high"
"5558","CJR","HAAM","1771-11567","1/30/04","M","A",0,0,0,"high"
"5559","CJR","HAAM","1771-11569","1/27/02","M","A",0,0,2,"high"
"5560","CJR","HAAM","1771-11569","1/28/02","M","A",0,0,0,"high"
"5561","CJR","HAAM","1771-11569","3/23/02","M","A",0,0,2,"high"
"5562","CJR","HAAM","1771-11569","5/28/02","M","A",0,0,0,"high"
"5563","CJR","HAAM","1771-11569","8/14/02","M","A",0,0,0,"high"
"5564","CJR","HAAM","1771-11569","12/4/02","M","A",0,0,2,"high"
"5565","CJR","HAAM","1771-11569","1/30/04","M","A",0,0,0,"high"
"5566","CJR","HAAM","1771-11569","5/20/04","M","A",0,0,2,"high"
"5567","CJR","HAAM","1771-11571","1/27/02","M","A",0,0,0,"high"
"5568","CJR","HAAM","1771-11571","2/25/02","M","A",0,0,0,"high"
"5569","CJR","HAAM","1771-11571","3/21/02","M","A",0,0,0,"high"
"5570","CJR","HAAM","1771-11571","5/30/02","M","A",0,0,0,"high"
"5571","CJR","HAAM","1771-11571","11/20/02","M","A",0,0,0,"high"
"5572","CJR","HAAM","1771-11571","5/15/03","M","A",0,0,0,"high"
"5573","CJR","HAAM","1771-11571","7/26/03","M","A",0,0,2,"high"
